,title,link
388,"Hi, I am new to Mendeley. I have dowloaded the desktop version on my Mac Book Pro but it is giving me this error: Sorry, there was a problem syncing your library: SOCKS version 5 protocol error.Any...",https://service.elsevier.com/app/social/questions/detail/qid/89/kw/*/supporthub/mendeley/
389,"Dear Mendeley,When I want to sign in on the Desktop Mendeley on my Macbook, I am requested not to sign in with my Shibboleh account. I changed my account to my gmail email address, which is not...",https://service.elsevier.com/app/social/questions/detail/qid/27/kw/*/supporthub/mendeley/
390,"I am having a plugin problem. I am used to this happening and usually can find a resolution, but not so far.I have uninstalled Word and rolled back to MacOS Word 16.29 (19090802) running on MacOS...",https://service.elsevier.com/app/social/questions/detail/qid/17/kw/*/supporthub/mendeley/
391,"Does anyone have any experience of using Mendeley for Android on an Onyx Boox e-reader?  I am specifically interested in the Boox Max2.  Can it be installed, and how well does it work?",https://service.elsevier.com/app/social/questions/detail/qid/42/kw/*/supporthub/mendeley/
392,"Hi, I using Mendeley desktop at home and univerity pc. when I add pdf's to mendeley at home, i cant view file in university, its in the list but its not possible to open it, and there is no error...",https://service.elsevier.com/app/social/questions/detail/qid/217/kw/*/supporthub/mendeley/
393,"My Mendeley Desktop is crashing whenever I try to sync a paper, I am in windows 10 environment and using latest Mendeley Desktop version. What is this problem and how can I resolve it? Regards",https://service.elsevier.com/app/social/questions/detail/qid/216/kw/*/supporthub/mendeley/
394,"Hi, I hope you can help me!When I open my thesis word document and want to add a new cite (with the new version) appear that ""It is great that you want to try out Mendeley Cite, but this document...",https://service.elsevier.com/app/social/questions/detail/qid/213/kw/*/supporthub/mendeley/
395,"Hello,          I have (a big) Bibtex database, where most of the entries have contains a DOI field. When I import the database many details of each reference are correctly filled, however, PDF files...",https://service.elsevier.com/app/social/questions/detail/qid/215/kw/*/supporthub/mendeley/
396,I cant install word Plugin and plugin not found.,https://service.elsevier.com/app/social/questions/detail/qid/212/kw/*/supporthub/mendeley/
397,Library Sync,https://service.elsevier.com/app/social/questions/detail/qid/98/kw/*/supporthub/mendeley/
398,"Hi,I was wondering how do I include generation title (Jr., II, etc.) in an author's name in Mendeley. I want to include those suffixes only in the Literature Cited section (not in-text citations)...",https://service.elsevier.com/app/social/questions/detail/qid/211/kw/*/supporthub/mendeley/
399,"Currently, there are only ""Authors, Title, Year, Published in, Added, Last Read"" five columns can be selected in reference list. I need more columns such as Abstract, or user defined columns shown...",https://service.elsevier.com/app/social/questions/detail/qid/41/kw/*/supporthub/mendeley/
400,release notes page says latest version is 1.19.5: https://www.mendeley.com/release-notesdownload page redirects to 1.19.4 https://www.mendeley.com/download-desktop/Most sites on the web claims 1.19.5...,https://service.elsevier.com/app/social/questions/detail/qid/207/kw/*/supporthub/mendeley/
401,"CADA VEZ QUE MENDELEY COMIENCE EL SIGUIENTE MENSAJE APARECE:""MENDELEY SE SIENTE MUY POBRE EN EL MOMENTO. PUEDE DESEAR CONTACTAR CON LOS MÉDICOS EN  SUPPORT@MENDELEY.COM  PARA AYUDARLE""DESPUÉS DE...",https://service.elsevier.com/app/social/questions/detail/qid/205/kw/*/supporthub/mendeley/
402,"Could someone from Mendeley please address the > 100 comments about sync issues, perhaps in the FAQ so that we don't have to sift through pages of comments to look for a solution? As far as I can...",https://service.elsevier.com/app/social/questions/detail/qid/199/kw/*/supporthub/mendeley/
403,"Hi, Form one day to another my library turned into a total mess, details of several papers either disappeared or are substituted with some symbols. Also, the papers which are ok are not recognized...",https://service.elsevier.com/app/social/questions/detail/qid/197/kw/*/supporthub/mendeley/
404,"Hi, would the annotations/notes in mendley stay on if the name of a file is changed in synced folder?",https://service.elsevier.com/app/social/questions/detail/qid/196/kw/*/supporthub/mendeley/
405,"Hello everyone! I submitted a manuscipt in Elsevier which has come back for revisions. However, I am facing some problems related to reference management. I submitted the original manuscript using...",https://service.elsevier.com/app/social/questions/detail/qid/171/kw/*/supporthub/mendeley/
406,"Hi, how can I localize some words in citation style? For example, I want to have Lithuanian ""ir"" instead of ""and"". How can I do it? Thanks!",https://service.elsevier.com/app/social/questions/detail/qid/193/kw/*/supporthub/mendeley/
407,"As the title says, syncing after adding PDF files to entries does not work.(Adding new entries, etc. still work)",https://service.elsevier.com/app/social/questions/detail/qid/192/kw/*/supporthub/mendeley/
408,"Hi all, I added a wrong reference to my library and deleted it afterwards, i also cleared my trash in the app but when i'm going to import any other reference to my document app keeps telling me...",https://service.elsevier.com/app/social/questions/detail/qid/191/kw/*/supporthub/mendeley/
409,Hi - I am a PhD Student and have Mendeley Desktop. Unfortunately I pressed merge documents in my favourites list of articles and I am unable to un-merge the documents. Looked at Q&A and forum and...,https://service.elsevier.com/app/social/questions/detail/qid/31/kw/*/supporthub/mendeley/
410,"I have been using Vancouver Superscript through my PhD chapters. Today the first citation in a new chapter is listing as (<sup>1,2</sup>) instead of hjust 1. What have I done wrong. The...",https://service.elsevier.com/app/social/questions/detail/qid/190/kw/*/supporthub/mendeley/
411,"hello, I would like to integrate Mendeley with Ulyssess App (http://ulysses.app/).Sample integration with EndNote and BookEnds is described here:https://ulysses.app/tutorials/reference-managersThe...",https://service.elsevier.com/app/social/questions/detail/qid/189/kw/*/supporthub/mendeley/
412,"I can't highlight text and neither write text on a pdf file from my library. Sticky notes work, though.I run Chrome and Mac OS High Sierra.Thanks in advance!",https://service.elsevier.com/app/social/questions/detail/qid/188/kw/*/supporthub/mendeley/
413,"On two Linux pCs (different h/w) both running opensuse 15.1 give an error of ""Unable to Open PDF"" using version 1.19.5. The files are openable  externally and from mendeley in windows 10/1.19.5 and...",https://service.elsevier.com/app/social/questions/detail/qid/127/kw/*/supporthub/mendeley/
414,"Hi I got this message every time I open the Mendeley. How can I solve the problem?  Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/148/kw/*/supporthub/mendeley/
415,"I've just installed Reference Manager 2.16.0-beta.0 on macOS Catalina (earlier versions are prevented by system from launching). At the sign-in prompt, I type my email address, but then get a box...",https://service.elsevier.com/app/social/questions/detail/qid/183/kw/*/supporthub/mendeley/
416,Hi!I am wondering if there is a plan to implement some basic navigation of the citations in the Word plugin. Currently the only way to find one is to use search function which is time consuming...,https://service.elsevier.com/app/social/questions/detail/qid/134/kw/*/supporthub/mendeley/
417,I want to have it say not dated instead of no date is there a way to add custom text,https://service.elsevier.com/app/social/questions/detail/qid/180/kw/*/supporthub/mendeley/
418,"Hello, Whenever I try to launch Mendeley in my computer with the AMD Radeon drivers installed, the .exe simply doesn't launch (I see it for a few seconds in the Task manager, and suddenly it...",https://service.elsevier.com/app/social/questions/detail/qid/181/kw/*/supporthub/mendeley/
419,"Good day,I need help to sync library. I'm getting the error:Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/30/kw/*/supporthub/mendeley/
420,"When trying to correct Journal article details, what does the ""search"" search by?I can input the full title, or even the DOI (!!!), and it will still tell me there are no matches.Why isn't it...",https://service.elsevier.com/app/social/questions/detail/qid/43/kw/*/supporthub/mendeley/
421,"Hi, Does Mendeley support Microsoft Word master documents? I am having issues with refreshing my citations when I compile and expand the master document.",https://service.elsevier.com/app/social/questions/detail/qid/178/kw/*/supporthub/mendeley/
422,"Is there a reference style that is similar to Chicago Author-Date, but appears in the footnote? The current Chicago Author-Date style is only for in-text citation and the Chicago Full/Note styles...",https://service.elsevier.com/app/social/questions/detail/qid/175/kw/*/supporthub/mendeley/
423,"I have lost all my highlighting in a document, do you know how to fix this? Are they lost or can I recover them? If you delete a highlight is there an undo button? Thanks!",https://service.elsevier.com/app/social/questions/detail/qid/174/kw/*/supporthub/mendeley/
424,"Would you mind to tell me about which shortcut I can use in Mac OS to cite references in MS word?Precisely, I mean when I write my paper, I just don't want to use the mouse or touch tablet to click...",https://service.elsevier.com/app/social/questions/detail/qid/110/kw/*/supporthub/mendeley/
425,How can i remove duplication of articles / books / literature from the reference manager,https://service.elsevier.com/app/social/questions/detail/qid/172/kw/*/supporthub/mendeley/
426,"Hi - I have been trying to find how to do this - using mendeley.com in my browser, I can't see a 'set up a group' option anywhere. Is the group function limited to the desktop version, or to...",https://service.elsevier.com/app/social/questions/detail/qid/55/kw/*/supporthub/mendeley/
427,How to change an existing style. Can I create my own style?,https://service.elsevier.com/app/social/questions/detail/qid/168/kw/*/supporthub/mendeley/
428,"Dear all,I randomly miss some PDFs is my library. When i click to open them, i get an error ""unable to open the file"". Is there a solution to this problem? Thanks",https://service.elsevier.com/app/social/questions/detail/qid/165/kw/*/supporthub/mendeley/
429,"I have received a Word document containing a manually typed up bibliography of >250 references in alphabetical order.  A separate Word document contains citations in the form of (Author, Year)...",https://service.elsevier.com/app/social/questions/detail/qid/164/kw/*/supporthub/mendeley/
430,Hello!I have problems with the synchronization. I've created a folder where I only need to add the files directly to the authors and titles. So the added files on my laptop are being uploaded and my...,https://service.elsevier.com/app/social/questions/detail/qid/163/kw/*/supporthub/mendeley/
431,"Sorry, there was a problem syncing your library: The annotation is missing a document id. Error ID: 7tifoTbBg90 It shows whenever i click sync button",https://service.elsevier.com/app/social/questions/detail/qid/161/kw/*/supporthub/mendeley/
432,"Hi,The Journal I am writing for requires Arabic numbers in brackets citation and IEEE type reference format. But the references should be listed alphabetically in the style presented in the...",https://service.elsevier.com/app/social/questions/detail/qid/160/kw/*/supporthub/mendeley/
433,"Dear all, I would like to use this reference in Mendeley.This website states the information, that it is a monographic series.Is this loaded into Mendeley as ""Book"", ""Book Section"" or as  ""Journal...",https://service.elsevier.com/app/social/questions/detail/qid/159/kw/*/supporthub/mendeley/
434,"Can someone help me with following error:""Sorry, there was a problem syncing your library: Socket operation timed out.""This happens in my windows 10 computer. No issue with windows firewall or other...",https://service.elsevier.com/app/social/questions/detail/qid/158/kw/*/supporthub/mendeley/
435,After removing and rejoining a group this popped up and now I can't continue my work.Before there was an Issue with syncing due to some date format being 2019 or not being 2019 that apparently...,https://service.elsevier.com/app/social/questions/detail/qid/156/kw/*/supporthub/mendeley/
436,"Hi,Mendeley is my prefered reference manager. However I can't get the automatic metadata search (or the metadata retrieval from pubmed) to work whenever I am connected to our institute's VPN. Because...",https://service.elsevier.com/app/social/questions/detail/qid/155/kw/*/supporthub/mendeley/
437,"I am receiving this error when trying to sync. Do you know how to solve the problem?Sorry, there was a problem syncing your library: Error transferring...",https://service.elsevier.com/app/social/questions/detail/qid/153/kw/*/supporthub/mendeley/
438,"Hi, this alert appears when I open Mendeley Desktop:""Sorry, there was a problem syncing your library: This request has been rate limited. - upload progress: ..""Thank you",https://service.elsevier.com/app/social/questions/detail/qid/152/kw/*/supporthub/mendeley/
439,"Hello. When I go to try and sync my library on Mendeley desktop it says, ""Sorry, there was a problem syncing your library: failed to save document/folder relationships for folder...",https://service.elsevier.com/app/social/questions/detail/qid/94/kw/*/supporthub/mendeley/
440,"I am using Mendeley as my citation software for a large research paper of about 50 pages in length. I am using the Turabian citation Style, and cannot find a way to add the volume of the specific...",https://service.elsevier.com/app/social/questions/detail/qid/150/kw/*/supporthub/mendeley/
441,"I tried reinstalling and everythings ! But nothing has worked so far !please , help !",https://service.elsevier.com/app/social/questions/detail/qid/145/kw/*/supporthub/mendeley/
442,"Hi, to use the document reader within Mendeley desktop I would need a ""back"" button. A common situation is that I follow a link in the text to a citation - and then I want to continue reading. So I...",https://service.elsevier.com/app/social/questions/detail/qid/144/kw/*/supporthub/mendeley/
443,"Crashing while syncing. Not able to use Mendeley Desktop. I have uninstalled and installed again and again. Still, the issue is not resolved. I wasted a lot of time trying to resolve this. Thinking...",https://service.elsevier.com/app/social/questions/detail/qid/143/kw/*/supporthub/mendeley/
444,"Hey folks, anyone know how to install Mendeley Cite?",https://service.elsevier.com/app/social/questions/detail/qid/2/kw/*/supporthub/mendeley/
445,"When updating library from a word file, duplicates are created. After deletion one of the duplicate reference  or merge them, if I insert  new reference, Mendeley alert for deleted reference  is not...",https://service.elsevier.com/app/social/questions/detail/qid/138/kw/*/supporthub/mendeley/
446,"I have an issue with the search in mendeley-desktop. Indeed it has never worked. Until now I am searching manually, but it annoys me the more the larger my library grows.Maybe someone could help me.",https://service.elsevier.com/app/social/questions/detail/qid/118/kw/*/supporthub/mendeley/
447,Hi! I've been using Mendeley Desktop for several years already. If there's something that really annoys me is the automatic re-sorting of files after any action. Why does that happen? There's no...,https://service.elsevier.com/app/social/questions/detail/qid/135/kw/*/supporthub/mendeley/
448,"I have been using Mendeley desktop on my personal laptop (Mac) for several years while in grad school. At my new job, I have a work laptop (also Mac) and a work desktop (PC-windows). Will I be able...",https://service.elsevier.com/app/social/questions/detail/qid/132/kw/*/supporthub/mendeley/
449,"Could some help me?It shows ""retrieving groups"" at the lower part bar, and after a while, the yellow warning popped up""there was a problem syncing your library: connection time out"".I cannot log in...",https://service.elsevier.com/app/social/questions/detail/qid/129/kw/*/supporthub/mendeley/
450,"Hey,there are two concerns and maybe someone can help me. Hope so ...1) I`m wondering if it's still possible to get the Web Importer for Safari Browser?2) Two days ago I've synchronized my library...",https://service.elsevier.com/app/social/questions/detail/qid/108/kw/*/supporthub/mendeley/
451,"Hi, my citation plugin stopped working some days ago, and then completely disappeared from Word.Now I see there is a new plugin, Mendeley Cite, which a lot of people are complaining about: I have to...",https://service.elsevier.com/app/social/questions/detail/qid/121/kw/*/supporthub/mendeley/
452,"Hi, I seem to be having the same problem others are having: I get a message that there's a problem syncing my library because of an invalid format: ""2019"" is too short. I have tried the solutions...",https://service.elsevier.com/app/social/questions/detail/qid/92/kw/*/supporthub/mendeley/
453,"Hi,I don't know why when I try to import some files (simply PDF files), Mendeley does not improt the file but gives me the error (with the small chain and the esclamation mark) saying ""unable to open...",https://service.elsevier.com/app/social/questions/detail/qid/126/kw/*/supporthub/mendeley/
454,"Hi,Could anybody help me please? I get this strange error when trying to sync my library:""Sorry, there was a problem syncing your library: File name [Unknown - Unknown] has no extension - upload...",https://service.elsevier.com/app/social/questions/detail/qid/123/kw/*/supporthub/mendeley/
455,"I am running Mendeley Desktop 1.19.4 on Ubuntu 18.04.3. I successfully installed the libreoffice plugin but I am unable to add citations. Whenever I click on the ""Insert citation"" button, the window...",https://service.elsevier.com/app/social/questions/detail/qid/122/kw/*/supporthub/mendeley/
456,"Hi,I've got two issues, potentially related:My Mendeley syncs and stops at ""Complete Tasks 89 of 89"" and I cant exit it. The second issue is a bit stranger and might relate to the incomplete task...",https://service.elsevier.com/app/social/questions/detail/qid/117/kw/*/supporthub/mendeley/
457,"it is very common that you may need to change your citation style. however, Mendeley cite cannot change the citation style smoothly, at least, cannot change it on my PC.I have just tested the...",https://service.elsevier.com/app/social/questions/detail/qid/116/kw/*/supporthub/mendeley/
458,"I am trying to organize a Lit Review by arranging articles by basic findings.  It would be helpful if I could print out the title and author info along with the abstract of each article, then...",https://service.elsevier.com/app/social/questions/detail/qid/115/kw/*/supporthub/mendeley/
459,"Dear Mendeley,Mendeley desktop has a great feature called 'File Organizer'. But the limitation of this feature is that it could not organize the files based on themes/topics that we normally create...",https://service.elsevier.com/app/social/questions/detail/qid/113/kw/*/supporthub/mendeley/
460,"Hi,I have a problem about citation format of some journals. For example, I have been trying to prepare a manuscript by format of Analytical Methods (RSC).  But, on bibligraphy page, there are a lot...",https://service.elsevier.com/app/social/questions/detail/qid/109/kw/*/supporthub/mendeley/
461,"Hi, I know there is not currently a Google docs plug-in, but are there plans for one in the near future?",https://service.elsevier.com/app/social/questions/detail/qid/106/kw/*/supporthub/mendeley/
462,"The cite-o-matic plugin won't insert citations, attempted to fix this by troubleshooting according to FAQ and various sources on the internet without success.When I try to insert a citation, it looks...",https://service.elsevier.com/app/social/questions/detail/qid/105/kw/*/supporthub/mendeley/
463,Mendeley desktop isn't syncing with 'watched folders' even when any added items show up under 'all documents'. I have Mendeley 1.19.4 (which is the latest one on the Mendeley website for iOS). How...,https://service.elsevier.com/app/social/questions/detail/qid/104/kw/*/supporthub/mendeley/
464,"Sorry, there was a problem syncing your library: Invalid format: ""2017"" is too short (through reference chain: com.mendeley.documents.api.Builder[""accessed""]). Error ID: B0GCpYDDejQ",https://service.elsevier.com/app/social/questions/detail/qid/82/kw/*/supporthub/mendeley/
465,"I am having two issues.First, I am attempting to add an article that is part one of a two part series and it populates a completely different article with different title and authors in Mendeley. ...",https://service.elsevier.com/app/social/questions/detail/qid/90/kw/*/supporthub/mendeley/
466,"Hi there, all.  I've been encountering a strange error message this evening, and I'm unsure how to resolve it:Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short...",https://service.elsevier.com/app/social/questions/detail/qid/53/kw/*/supporthub/mendeley/
467,"Please, where I can find citations of my article?Bulvas",https://service.elsevier.com/app/social/questions/detail/qid/88/kw/*/supporthub/mendeley/
468,سایت سئو تهران دارای تیم فنی بسیار زبده در انجام سئو سایت، طراحی سایت، پشتیبانی سایت، ایجاد بک لینک و طراحی کارت ویزیت و لوگو می باشد، شما می توانید با خیالی آسوده وب سایت خود را به دست مختصصین ما...,https://service.elsevier.com/app/social/questions/detail/qid/85/kw/*/supporthub/mendeley/
469,"my mendeley citation plugin is not working, it can't be refreshed and I can't see my library from word. when I refresh, it told me  ""updating your references from Mendeley Reference Manager"" but it...",https://service.elsevier.com/app/social/questions/detail/qid/80/kw/*/supporthub/mendeley/
470,"Please see the rating on the app for ipad. There are too many issues on that app. If you have used it for just a minute, you will face an error. Please update it frequently, so users can have some...",https://service.elsevier.com/app/social/questions/detail/qid/81/kw/*/supporthub/mendeley/
471,"I have a synchronization problem. The following message ""Sorry, there was a problem syncing your library: Invalid format:"" 2019 ""is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/62/kw/*/supporthub/mendeley/
472,"Dear Mendeley Team,thank you for providing such a useful tool which I use daily. I couldn't find any place for feature requests, please excuse me if this is missplaced. These are two Quality of Life...",https://service.elsevier.com/app/social/questions/detail/qid/79/kw/*/supporthub/mendeley/
473,"I just imported a large library (>10000 entries) from EndNote, and most of the page numbers are missing from the references. I can amend the entries manually, but this would be rather tedious.Any...",https://service.elsevier.com/app/social/questions/detail/qid/78/kw/*/supporthub/mendeley/
474,"Buenas noches por medio de la presente solicito me guien como recuperar unas carpetas que moví a otra carpeta, ya no los encuentro, ya realice en programa de escritorio la restauración de copia de...",https://service.elsevier.com/app/social/questions/detail/qid/76/kw/*/supporthub/mendeley/
475,"Hi,I have a source, where the name of the last author is hyphenated incorrectly. Can I prevent Mendeley from hyphenating a word? I know that in JabRef it is possible by using \protect{}. Is there...",https://service.elsevier.com/app/social/questions/detail/qid/74/kw/*/supporthub/mendeley/
476,"When I use Mendeley on an iPad, where does it get the pdfs of the papers? I am synching my account on Mendeley.com.",https://service.elsevier.com/app/social/questions/detail/qid/72/kw/*/supporthub/mendeley/
477,"When I try to sync the files, it shows:Sorry, there was a problem syncing your library: Document has been modified since the date specified in the If-Unmodified-Since header. Error ID: aa307CYiuZA",https://service.elsevier.com/app/social/questions/detail/qid/68/kw/*/supporthub/mendeley/
478,"Hello, I've been using mendeley for several years now but I recently noticed that the option to change the highlight color seems to have disappeared from my toolbar (Windows 1.19.4). and I can't see...",https://service.elsevier.com/app/social/questions/detail/qid/60/kw/*/supporthub/mendeley/
479,"Straightforward question: I would like to synchronise my attached PDFs with my Mendeley Web Account and went to the ""Edit Settings"" section. However, the ""Synchronise Attached Files"" button is...",https://service.elsevier.com/app/social/questions/detail/qid/59/kw/*/supporthub/mendeley/
480,I recently downloaded Mendeley to save room on my computer. At first all of the PDFs would open in the program (once transferred over) but not when I attempt to view some I get a message saying...,https://service.elsevier.com/app/social/questions/detail/qid/51/kw/*/supporthub/mendeley/
481,"I use to have my references in  Endnote, but  now I'm using Mendeley but I'm not able to refresh the references and also  I'm not able to use Mendeley in the same file and they give me this...",https://service.elsevier.com/app/social/questions/detail/qid/49/kw/*/supporthub/mendeley/
482,"Hi all,I get the following error message:Sorry, there was a problem syncing your library: Invalid new document: * UTF8 characters outside the Basic Multilingual Plane are not acceptable. Error ID...",https://service.elsevier.com/app/social/questions/detail/qid/48/kw/*/supporthub/mendeley/
483,"I can't connect to mendeley for desktop. The following message appears: ""Mendeley Desktop is unable to open your local database."" What do I do to fix the problem?",https://service.elsevier.com/app/social/questions/detail/qid/46/kw/*/supporthub/mendeley/
484,"Hi,every time I try to sync my library in Mendeley Desktop I get the following error:Sorry, there was a problem syncing your library: Socket operation timed outHow do I resolve this issue?Many...",https://service.elsevier.com/app/social/questions/detail/qid/45/kw/*/supporthub/mendeley/
485,"Hi,I have a collection of documents (articles, theses, books, e.t.c) in my Mendeley library, I want Mendeley to show me only books. I have tried using the search box by typing the type i.e ""book"" but...",https://service.elsevier.com/app/social/questions/detail/qid/7/kw/*/supporthub/mendeley/
486,"When I sync my bibliography (such as after making a manual adjustment to a citation), previously deleted in-text citations are being (incorrectly) re-added to my bibliography. My hunch is that the...",https://service.elsevier.com/app/social/questions/detail/qid/44/kw/*/supporthub/mendeley/
487,"Hello!I have been getting the following response any time I attempted to sync from my Mendeley desktop, what to do? Need your help urgently.Sorry, there was a problem syncing your library: Invalid...",https://service.elsevier.com/app/social/questions/detail/qid/29/kw/*/supporthub/mendeley/
488,Most of Mendeley users periodically asked me why their Mendeley Desktop sometimes getting trouble when they try to import reference by web importer (just stop and didn't load). I really hope that the...,https://service.elsevier.com/app/social/questions/detail/qid/39/kw/*/supporthub/mendeley/
489,"The error message was "" Unable to find MS word install on this computer",https://service.elsevier.com/app/social/questions/detail/qid/38/kw/*/supporthub/mendeley/
490,This is a question as to how the desktop gets updated for patches and changes.,https://service.elsevier.com/app/social/questions/detail/qid/36/kw/*/supporthub/mendeley/
491,"Hi Guys,Your product is great but when will conditional or logic searching be enabled? For example when can I type in the following to the search window and not have the application crash:       ...",https://service.elsevier.com/app/social/questions/detail/qid/35/kw/*/supporthub/mendeley/
492,"Hi,I am trying to cite an IEEE standard, and the title is just too long for Mendeley Desktop to handle, which causes the Word Add-In to not have the full name cited either. I am using Mendeley...",https://service.elsevier.com/app/social/questions/detail/qid/25/kw/*/supporthub/mendeley/
493,"The bibliography uploaded to my word document does not include all of my citations.. A quick feedback will be highly appreciated as I need to submit my work Monday morning.. Thanks, Noa",https://service.elsevier.com/app/social/questions/detail/qid/24/kw/*/supporthub/mendeley/
494,My Mendeley desktop keeps on crashing whenever I press the button download near to my researh articles. why is that? It is really bad and frustrating experience.I have uploaded both evidence that is...,https://service.elsevier.com/app/social/questions/detail/qid/22/kw/*/supporthub/mendeley/
495,"I've been having new syncing problems recently- this is an example error message. I am still getting it at the time of this message (I see some other people's issues have been resolved, but mine is...",https://service.elsevier.com/app/social/questions/detail/qid/20/kw/*/supporthub/mendeley/
496,"I keep getting a sync error message that says, ""Sorry, there was a problem syncing your library: Page could not be displayed,"" but it seems to sync normally.",https://service.elsevier.com/app/social/questions/detail/qid/19/kw/*/supporthub/mendeley/
497,"Please Reply to Urgentgraduate student at the University Balikesir in Turkey. I am also a lecturer at the national defense university.I became a member of Mendeley at ""ziyauluyol@gmail.com"".While...",https://service.elsevier.com/app/social/questions/detail/qid/14/kw/*/supporthub/mendeley/
498,"the ""View research catalog entry for this paper"" feature of the desktop mendeley is quite useful however, sometimes what is found in the catalog does not match what is in our collection and there is...",https://service.elsevier.com/app/social/questions/detail/qid/12/kw/*/supporthub/mendeley/
499,I got following message when I wanted to log in the mendeley importer web-extension. Firefox deactivated the addon due to security an stability reasons.Mendeley Importer WebExtension...,https://service.elsevier.com/app/social/questions/detail/qid/194/kw/*/supporthub/mendeley/
500,"In browser, when clicking create group it just takes me to the page where I see my own groups, it seems this link does not work correctly https://www.mendeley.com/community/#group-create",https://service.elsevier.com/app/social/questions/detail/qid/553/kw/*/supporthub/mendeley/
501,"Dear Support,the subfolders in my library disappeared and the publications ended in the Unsorted folder. Is there any way to recover my lost folder structure?Thank you.",https://service.elsevier.com/app/social/questions/detail/qid/130/kw/*/supporthub/mendeley/
502,"Hello, I seem to be having challenges with inviting members to my private group as well as accepting invitations to a group. When trying to accept an invitation to the group via an email by clicking...",https://service.elsevier.com/app/social/questions/detail/qid/622/kw/*/supporthub/mendeley/
503,"Hi, I don't know what's happened from your updates, but the web plugin has become terrible since! I have been trying to use my saved articles only to find that the web importer is missing most of the...",https://service.elsevier.com/app/social/questions/detail/qid/52/kw/*/supporthub/mendeley/
504,"Hi everyone,For some reason, the Mendeley Web Importer plugin on firefox mozzila V74.0 (64bits) is no longer available on the plugin section.It is quite an important feature since its the most easy...",https://service.elsevier.com/app/social/questions/detail/qid/529/kw/*/supporthub/mendeley/
505,"Hey everybody,my question is about importing a databank from Citavi into Mendeley. Is this possible or can there be issues during the process? If it is possible, how do I do it? Thank you in advance...",https://service.elsevier.com/app/social/questions/detail/qid/604/kw/*/supporthub/mendeley/
506,I can't create a group the button disappeared. the desktop version doesn't allow me,https://service.elsevier.com/app/social/questions/detail/qid/210/kw/*/supporthub/mendeley/
507,Sorry but never adressed this issue and never had replies since a while. Report here the last email and post I've done. I really need to address this issue to have my home laptop properly...,https://service.elsevier.com/app/social/questions/detail/qid/628/kw/*/supporthub/mendeley/
508,"Hi, I am not able to sign in to mendeley desktop and it always gets stuck on the sign in page. I can sign in to mendeley.com just fine. Any idea how to fix this? Thanks,Fadhli",https://service.elsevier.com/app/social/questions/detail/qid/565/kw/*/supporthub/mendeley/
509,"Is there any way to add a document to a group and have it carry all the highlights made before on the browser? On the ""How can I share notes and annotations with others?"" the solution is to click...",https://service.elsevier.com/app/social/questions/detail/qid/13/kw/*/supporthub/mendeley/
510,"I have installed a Mendeley desktop successfully and operate. But suddenly it could not open properly. When open to the Mendeley desktop seemed Mendeley crash recovery, Mendeley is already running...",https://service.elsevier.com/app/social/questions/detail/qid/579/kw/*/supporthub/mendeley/
511,"How can I get an unencrypted/decrypted database for my Mendeley, should it compromise ""safety"" then I'll take FULL and COMPLETE responsibility for that on my own database.Your product has gotten...",https://service.elsevier.com/app/social/questions/detail/qid/578/kw/*/supporthub/mendeley/
512,"I reinstalled my MacBook, and now I can't find the Save to Mendeley button to bookmark in Safari. Does anyone know where I can find it?",https://service.elsevier.com/app/social/questions/detail/qid/620/kw/*/supporthub/mendeley/
513,"Dear all, I'm trying to find the Mendeley's web importer extension for Firefox, but I could find it?Is there an updated version or something?",https://service.elsevier.com/app/social/questions/detail/qid/520/kw/*/supporthub/mendeley/
514,"I want to install MS Word plugins but it appears ""Unable to install the Microsoft Word Plugin, Plugin not found./wordPlugin/Mendeley-1.19.4.dotm"". When I checked, it turned out that the .dotm file...",https://service.elsevier.com/app/social/questions/detail/qid/625/kw/*/supporthub/mendeley/
515,"Hi allWhen I try to cite an article in MS word this particular messege is showing repetedly ""You have opened Mendeley Desktop to insert a citation or select a style but you have not yet actioned this...",https://service.elsevier.com/app/social/questions/detail/qid/624/kw/*/supporthub/mendeley/
516,Is it possible to get more scheard space for privat Groups?,https://service.elsevier.com/app/social/questions/detail/qid/615/kw/*/supporthub/mendeley/
517,"Recently I downloaded the dataset mentioned in the title. I have some questions regarding this dataset, but there is no way to contact the contributor. I am posting this question, just in case...",https://service.elsevier.com/app/social/questions/detail/qid/618/kw/*/supporthub/mendeley/
518,"Hi,I and my colleague created a group on Mendeley app. I can't see the pdf file when my colleague upload a new reference document in the group. I can see only the file I uploaded.",https://service.elsevier.com/app/social/questions/detail/qid/551/kw/*/supporthub/mendeley/
519,I have an extensive set of folders and I would like to share them to a private group.  How do i do that? Drag/drop does not work.  I don't see any context options to move/copy etc.,https://service.elsevier.com/app/social/questions/detail/qid/427/kw/*/supporthub/mendeley/
